"path_specification","scenario_id","replication","n","p","dimension","correlation","representation","scheme","p_representation","glmnet_requested_lambda_points","glmnet_returned_lambda_points","glmnet_requested_lambda_min_ratio","glmnet_requested_lambda_max","glmnet_requested_lambda_min","glmnet_returned_lambda_max","glmnet_returned_lambda_min","glmnet_returned_lambda_min_ratio","glmnet_thresh","glmnet_maxit","glmnet_disable_early_stopping","glmnet_fdev","glmnet_devmax","glmnet_mnlam","glmnet_dfmax","glmnet_pmax","glmnet_type_gaussian","glmnet_control_interface","glmnet_jerr","glmnet_first_lambda_active_features","glmnet_last_lambda_active_features","glmnet_complete_requested_grid"
"primary_controlled",3,11,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,0.564692427653711,0.00564692427653712,0.564692427653711,0.00564692427653712,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,65,TRUE
"primary_controlled",3,12,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,2.05389092867583,0.0205389092867584,2.05389092867583,0.0205389092867584,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,13,TRUE
"primary_controlled",3,12,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.96397734754224,0.0196397734754224,1.96397734754224,0.0196397734754224,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,25,TRUE
"primary_controlled",3,12,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.83407239682874,0.0183407239682874,1.83407239682874,0.0183407239682874,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,57,TRUE
"primary_controlled",3,12,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.46665780029238,0.0146665780029238,1.46665780029238,0.0146665780029238,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,88,TRUE
"primary_controlled",3,12,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.70415193964755,0.0170415193964755,1.70415193964755,0.0170415193964755,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,58,TRUE
"primary_controlled",3,13,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,2.059648371514,0.02059648371514,2.059648371514,0.02059648371514,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,14,TRUE
"primary_controlled",3,13,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.88947420624928,0.0188947420624929,1.88947420624928,0.0188947420624929,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,32,TRUE
"primary_controlled",3,13,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.78043163139829,0.0178043163139829,1.78043163139829,0.0178043163139829,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,62,TRUE
"primary_controlled",3,13,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.52901450097894,0.0152901450097894,1.52901450097894,0.0152901450097894,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,85,TRUE
"primary_controlled",3,13,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.53341280980694,0.0153341280980694,1.53341280980694,0.0153341280980694,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,61,TRUE
"primary_controlled",3,14,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.51519342791401,0.0151519342791402,1.51519342791401,0.0151519342791402,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,11,TRUE
"primary_controlled",3,14,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.33604552371746,0.0133604552371746,1.33604552371746,0.0133604552371746,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,29,TRUE
"primary_controlled",3,14,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.18475330628246,0.0118475330628246,1.18475330628246,0.0118475330628246,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,59,TRUE
"primary_controlled",3,14,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,0.979197326675093,0.00979197326675093,0.979197326675093,0.00979197326675093,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,88,TRUE
"primary_controlled",3,14,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.01877819296637,0.0101877819296637,1.01877819296637,0.0101877819296637,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,60,TRUE
"primary_controlled",3,15,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.3115850401852,0.013115850401852,1.3115850401852,0.013115850401852,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,17,TRUE
"primary_controlled",3,15,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.1507124925438,0.011507124925438,1.1507124925438,0.011507124925438,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,30,TRUE
"primary_controlled",3,15,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.06455472362701,0.0106455472362701,1.06455472362701,0.0106455472362701,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,60,TRUE
"primary_controlled",3,15,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,0.907268639472126,0.00907268639472126,0.907268639472126,0.00907268639472126,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,90,TRUE
"primary_controlled",3,15,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,0.980129385197823,0.00980129385197824,0.980129385197823,0.00980129385197824,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,57,TRUE
"primary_controlled",3,16,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.51559006008103,0.0151559006008103,1.51559006008103,0.0151559006008103,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,14,TRUE
"primary_controlled",3,16,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.29447679827713,0.0129447679827713,1.29447679827713,0.0129447679827713,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,27,TRUE
"primary_controlled",3,16,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.2211969448117,0.012211969448117,1.2211969448117,0.012211969448117,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,52,TRUE
"primary_controlled",3,16,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.13588570522604,0.0113588570522604,1.13588570522604,0.0113588570522604,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,86,TRUE
"primary_controlled",3,16,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.12123541322389,0.0112123541322389,1.12123541322389,0.0112123541322389,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,61,TRUE
"primary_controlled",3,17,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,2.58969019349685,0.0258969019349685,2.58969019349685,0.0258969019349685,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,13,TRUE
"primary_controlled",3,17,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,2.33165893907566,0.0233165893907566,2.33165893907566,0.0233165893907566,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,30,TRUE
"primary_controlled",3,17,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,2.11988014049526,0.0211988014049526,2.11988014049526,0.0211988014049526,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,51,TRUE
"primary_controlled",3,17,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.9169893084175,0.0191698930841751,1.9169893084175,0.0191698930841751,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,82,TRUE
"primary_controlled",3,17,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.85130694610662,0.0185130694610662,1.85130694610662,0.0185130694610662,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,65,TRUE
"primary_controlled",3,18,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.14173474086617,0.0114173474086617,1.14173474086617,0.0114173474086617,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,16,TRUE
"primary_controlled",3,18,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.03254994199808,0.0103254994199808,1.03254994199808,0.0103254994199808,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,27,TRUE
"primary_controlled",3,18,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,0.836525779791858,0.00836525779791859,0.836525779791858,0.00836525779791859,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,57,TRUE
"primary_controlled",3,18,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,0.692326407143892,0.00692326407143892,0.692326407143892,0.00692326407143892,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,91,TRUE
"primary_controlled",3,18,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,0.88831105591419,0.0088831105591419,0.88831105591419,0.0088831105591419,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,57,TRUE
"primary_controlled",3,19,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.76203929849231,0.0176203929849231,1.76203929849231,0.0176203929849231,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,18,TRUE
"primary_controlled",3,19,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.57008081026182,0.0157008081026182,1.57008081026182,0.0157008081026182,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,30,TRUE
"primary_controlled",3,19,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.46674157839143,0.0146674157839143,1.46674157839143,0.0146674157839143,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,63,TRUE
"primary_controlled",3,19,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.19225600433797,0.0119225600433797,1.19225600433797,0.0119225600433797,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,90,TRUE
"primary_controlled",3,19,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.15831339480981,0.0115831339480981,1.15831339480981,0.0115831339480981,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,66,TRUE
"primary_controlled",3,20,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.53982118371434,0.0153982118371434,1.53982118371434,0.0153982118371434,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,14,TRUE
"primary_controlled",3,20,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.46290157289192,0.0146290157289192,1.46290157289192,0.0146290157289192,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,29,TRUE
"primary_controlled",3,20,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.25047055317325,0.0125047055317325,1.25047055317325,0.0125047055317325,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,64,TRUE
"primary_controlled",3,20,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.19294455782024,0.0119294455782025,1.19294455782024,0.0119294455782025,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,86,TRUE
"primary_controlled",3,20,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.16529694405993,0.0116529694405993,1.16529694405993,0.0116529694405993,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,62,TRUE
"primary_controlled",3,21,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,2.1504726124018,0.021504726124018,2.1504726124018,0.021504726124018,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,14,TRUE
"primary_controlled",3,21,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.9837313995727,0.019837313995727,1.9837313995727,0.019837313995727,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,25,TRUE
"primary_controlled",3,21,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.85839622606174,0.0185839622606174,1.85839622606174,0.0185839622606174,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,54,TRUE
"primary_controlled",3,21,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.68135116546421,0.0168135116546421,1.68135116546421,0.0168135116546421,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,85,TRUE
"primary_controlled",3,21,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.59161942472514,0.0159161942472514,1.59161942472514,0.0159161942472514,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,58,TRUE
"primary_controlled",3,22,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.51789058332378,0.0151789058332378,1.51789058332378,0.0151789058332378,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,14,TRUE
"primary_controlled",3,22,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.33581876667234,0.0133581876667234,1.33581876667234,0.0133581876667234,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,29,TRUE
"primary_controlled",3,22,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.18754353179985,0.0118754353179985,1.18754353179985,0.0118754353179985,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,60,TRUE
"primary_controlled",3,22,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.00720125388545,0.0100720125388545,1.00720125388545,0.0100720125388545,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,87,TRUE
"primary_controlled",3,22,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.08443384717201,0.0108443384717201,1.08443384717201,0.0108443384717201,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,59,TRUE
"primary_controlled",3,23,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.36528951093484,0.0136528951093484,1.36528951093484,0.0136528951093484,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,18,TRUE
"primary_controlled",3,23,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.30089910917096,0.0130089910917096,1.30089910917096,0.0130089910917096,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,28,TRUE
"primary_controlled",3,23,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.19767271392844,0.0119767271392844,1.19767271392844,0.0119767271392844,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,55,TRUE
"primary_controlled",3,23,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,0.991531814189967,0.00991531814189967,0.991531814189967,0.00991531814189967,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,85,TRUE
"primary_controlled",3,23,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.12289001608299,0.0112289001608299,1.12289001608299,0.0112289001608299,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,58,TRUE
"primary_controlled",3,24,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.63825332522001,0.0163825332522001,1.63825332522001,0.0163825332522001,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,17,TRUE
"primary_controlled",3,24,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.44812468009003,0.0144812468009003,1.44812468009003,0.0144812468009003,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,28,TRUE
"primary_controlled",3,24,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.36655048864908,0.0136655048864908,1.36655048864908,0.0136655048864908,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,59,TRUE
"primary_controlled",3,24,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.13040667506248,0.0113040667506248,1.13040667506248,0.0113040667506248,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,89,TRUE
"primary_controlled",3,24,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.26479302219149,0.0126479302219149,1.26479302219149,0.0126479302219149,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,55,TRUE
"primary_controlled",3,25,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,0.362947667274134,0.00362947667274134,0.362947667274134,0.00362947667274134,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,16,TRUE
"primary_controlled",3,25,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,0.384169582772586,0.00384169582772586,0.384169582772586,0.00384169582772586,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,33,TRUE
"primary_controlled",3,25,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,0.374227501163322,0.00374227501163322,0.374227501163322,0.00374227501163322,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,64,TRUE
"primary_controlled",3,25,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,0.334261320313329,0.00334261320313329,0.334261320313329,0.00334261320313329,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,99,TRUE
"primary_controlled",3,25,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,0.294678838948509,0.00294678838948509,0.294678838948509,0.00294678838948509,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,68,TRUE
"primary_controlled",3,26,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,3.93885508754767,0.0393885508754767,3.93885508754767,0.0393885508754767,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,12,TRUE
"primary_controlled",3,26,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,3.63810293469432,0.0363810293469432,3.63810293469432,0.0363810293469432,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,23,TRUE
"primary_controlled",3,26,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,3.33967662495476,0.0333967662495476,3.33967662495476,0.0333967662495476,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,57,TRUE
"primary_controlled",3,26,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,2.8642727236715,0.028642727236715,2.8642727236715,0.028642727236715,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,85,TRUE
"primary_controlled",3,26,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,3.10756963022855,0.0310756963022855,3.10756963022855,0.0310756963022855,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,55,TRUE
"primary_controlled",3,27,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,2.44573940563907,0.0244573940563907,2.44573940563907,0.0244573940563907,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,12,TRUE
"primary_controlled",3,27,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,2.28602944419158,0.0228602944419158,2.28602944419158,0.0228602944419158,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,27,TRUE
"primary_controlled",3,27,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,2.21992166195246,0.0221992166195246,2.21992166195246,0.0221992166195246,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,57,TRUE
"primary_controlled",3,27,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.78969638152077,0.0178969638152078,1.78969638152077,0.0178969638152078,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,88,TRUE
"primary_controlled",3,27,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.7635480456216,0.017635480456216,1.7635480456216,0.017635480456216,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,60,TRUE
"primary_controlled",3,28,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.76995640367453,0.0176995640367453,1.76995640367453,0.0176995640367453,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,14,TRUE
"primary_controlled",3,28,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.54154617878204,0.0154154617878204,1.54154617878204,0.0154154617878204,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,28,TRUE
"primary_controlled",3,28,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.33539103983509,0.0133539103983509,1.33539103983509,0.0133539103983509,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,58,TRUE
"primary_controlled",3,28,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.21367147459479,0.0121367147459479,1.21367147459479,0.0121367147459479,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,82,TRUE
"primary_controlled",3,28,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.23664690906606,0.0123664690906606,1.23664690906606,0.0123664690906606,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,56,TRUE
"primary_controlled",3,29,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,0.26139854184123,0.0026139854184123,0.26139854184123,0.0026139854184123,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,18,TRUE
"primary_controlled",3,29,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,0.272633379137295,0.00272633379137295,0.272633379137295,0.00272633379137295,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,34,TRUE
"primary_controlled",3,29,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,0.294750849935127,0.00294750849935127,0.294750849935127,0.00294750849935127,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,68,TRUE
"primary_controlled",3,29,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,0.31966686005515,0.0031966686005515,0.31966686005515,0.0031966686005515,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,91,TRUE
"primary_controlled",3,29,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,0.342708018833524,0.00342708018833524,0.342708018833524,0.00342708018833524,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,66,TRUE
"primary_controlled",3,30,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,1.38651657415864,0.0138651657415864,1.38651657415864,0.0138651657415864,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,19,TRUE
"primary_controlled",3,30,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.31264842228937,0.0131264842228937,1.31264842228937,0.0131264842228937,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,33,TRUE
"primary_controlled",3,30,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_4",80,200,200,0.01,1.16714814513078,0.0116714814513078,1.16714814513078,0.0116714814513078,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,61,TRUE
"primary_controlled",3,30,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_8",160,200,200,0.01,1.05459331535689,0.0105459331535689,1.05459331535689,0.0105459331535689,0.01,1e-08,100000,TRUE,0,1,200,160,160,"naive","legacy_arguments",0,0,84,TRUE
"primary_controlled",3,30,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","equal_width_4",80,200,200,0.01,1.06277589782996,0.0106277589782996,1.06277589782996,0.0106277589782996,0.01,1e-08,100000,TRUE,0,1,200,80,80,"naive","legacy_arguments",0,0,62,TRUE
"primary_controlled",3,31,100,20,"n=100, p=20","ar1_rho_0.9","original","original",20,200,200,0.01,2.09120488034939,0.0209120488034939,2.09120488034939,0.0209120488034939,0.01,1e-08,100000,TRUE,0,1,200,20,20,"naive","legacy_arguments",0,0,15,TRUE
"primary_controlled",3,31,100,20,"n=100, p=20","ar1_rho_0.9","sparsified","quantile_2",40,200,200,0.01,1.83097544418353,0.0183097544418353,1.83097544418353,0.0183097544418353,0.01,1e-08,100000,TRUE,0,1,200,40,40,"naive","legacy_arguments",0,0,26,TRUE
